Order_ID,Transaction_Date,Product_Category,Unit_Price,Quantity,Discount_Amount,Shipping_City,Payment_Method,Shipping_Cost,Order_Status,Net_Sales,Nama_Bulan,Nama_Hari,Jam_Transaksi
ORD-2025-46703,2025-10-20 12:18:25,Rok Mini,151000,1,0.0,Bandung,Kartu Kredit,12000,Completed,151000.0,October,Monday,12
ORD-2025-46704,2025-10-20 12:38:13,Polo Shirt,141000,4,0.0,Mataram,E-Wallet,33000,Completed,564000.0,October,Monday,12
ORD-2025-46705,2025-10-20 12:45:25,Kemeja Casual,155000,2,0.0,Bandung,E-Wallet,11000,Completed,310000.0,October,Monday,12
ORD-2025-46706,2025-10-20 12:59:48,Celana Pendek,81000,2,16000.0,Bandung,Kartu Kredit,13500,Completed,146000.0,October,Monday,12
ORD-2025-46707,2025-10-20 13:01:23,Dress Casual,281000,3,0.0,Jakarta Utara,COD,10500,Completed,843000.0,October,Monday,13
ORD-2025-46708,2025-10-20 13:46:33,Jaket Hoodie,211000,1,0.0,Surabaya,Kartu Kredit,12000,Completed,211000.0,October,Monday,13
ORD-2025-46709,2025-10-20 14:05:27,Kemeja Casual,273000,1,0.0,Yogyakarta,COD,18000,Returned,273000.0,October,Monday,14
ORD-2025-46710,2025-10-20 14:15:55,Kemeja Formal,378000,1,0.0,Bekasi,Transfer Bank,14000,Completed,378000.0,October,Monday,14
ORD-2025-46711,2025-10-20 14:39:53,Kaos Grafis,187000,3,46000.0,Jakarta Selatan,Transfer Bank,14000,Completed,515000.0,October,Monday,14
ORD-2025-46712,2025-10-20 15:10:21,Kemeja Casual,276000,1,0.0,Bandung,Kartu Kredit,10500,Completed,276000.0,October,Monday,15
ORD-2025-46713,2025-10-20 15:41:28,Celana Jeans,303000,1,26000.0,Bandung,E-Wallet,13500,Completed,277000.0,October,Monday,15
ORD-2025-46714,2025-10-20 16:06:17,Kaos Grafis,170000,2,24000.0,Semarang,Transfer Bank,13000,Returned,316000.0,October,Monday,16
ORD-2025-46715,2025-10-20 16:09:27,Sweater,190000,1,0.0,Bandung,COD,15000,Completed,190000.0,October,Monday,16
ORD-2025-46716,2025-10-20 16:16:38,Sweater,261000,1,0.0,Surabaya,Transfer Bank,12500,Completed,261000.0,October,Monday,16
ORD-2025-46717,2025-10-20 16:31:49,Sweater,290000,1,0.0,Bekasi,Kartu Kredit,11000,Completed,290000.0,October,Monday,16
ORD-2025-46718,2025-10-20 16:33:06,Kaos Grafis,182000,1,25000.0,Surabaya,E-Wallet,10500,Completed,157000.0,October,Monday,16
ORD-2025-46719,2025-10-20 17:15:07,Tank Top,125000,4,31000.0,Surabaya,Transfer Bank,10500,Cancelled,469000.0,October,Monday,17
ORD-2025-46720,2025-10-20 18:24:44,Celana Pendek,183000,4,0.0,Jakarta Selatan,Transfer Bank,10000,Completed,732000.0,October,Monday,18
ORD-2025-46721,2025-10-20 19:08:03,Kaos Polos,116000,2,13000.0,Kediri,COD,18000,Completed,219000.0,October,Monday,19
ORD-2025-46722,2025-10-20 19:50:10,Blouse,241000,5,173000.0,Kediri,E-Wallet,18000,Completed,1032000.0,October,Monday,19
ORD-2025-46723,2025-10-20 19:59:10,Celana Jeans,372000,3,64000.0,Jakarta Pusat,E-Wallet,14000,Completed,1052000.0,October,Monday,19
ORD-2025-46724,2025-10-20 20:01:41,Kaos Grafis,123000,1,18000.0,Palembang,COD,16500,Completed,105000.0,October,Monday,20
ORD-2025-46725,2025-10-20 20:14:07,Polo Shirt,224000,1,18000.0,Balikpapan,E-Wallet,35500,Completed,206000.0,October,Monday,20
ORD-2025-46726,2025-10-20 20:56:09,Celana Chino,285000,1,37000.0,Jakarta Selatan,COD,13000,Completed,248000.0,October,Monday,20
ORD-2025-46727,2025-10-20 21:03:55,Blouse,235000,1,28000.0,Padang,Transfer Bank,23500,Completed,207000.0,October,Monday,21
ORD-2025-46728,2025-10-20 21:41:29,Kemeja Casual,199000,2,39000.0,Bandar Lampung,E-Wallet,18000,Completed,359000.0,October,Monday,21
ORD-2025-46729,2025-10-20 21:50:40,Jaket Hoodie,231000,3,82000.0,Solo,Transfer Bank,22500,Cancelled,611000.0,October,Monday,21
ORD-2025-46730,2025-10-20 21:55:41,Dress Formal,482000,4,0.0,Surabaya,E-Wallet,14000,Cancelled,1928000.0,October,Monday,21
ORD-2025-46731,2025-10-20 21:57:22,Kaos Grafis,126000,3,38000.0,Jakarta Selatan,COD,14000,Completed,340000.0,October,Monday,21
ORD-2025-46732,2025-10-20 22:25:47,Outer,367000,1,45000.0,Malang,Transfer Bank,20000,Completed,322000.0,October,Monday,22
ORD-2025-46733,2025-10-21 01:13:41,Jaket Hoodie,177000,1,0.0,Cirebon,COD,19000,Completed,177000.0,October,Tuesday,1
ORD-2025-46734,2025-10-21 06:44:28,Celana Chino,315000,2,0.0,Jakarta Barat,COD,14000,Cancelled,630000.0,October,Tuesday,6
ORD-2025-46735,2025-10-21 08:04:06,Kemeja Formal,349000,5,0.0,Mataram,COD,33500,Completed,1745000.0,October,Tuesday,8
ORD-2025-46736,2025-10-21 08:05:00,Celana Chino,212000,2,30000.0,Mataram,Transfer Bank,37500,Completed,394000.0,October,Tuesday,8
ORD-2025-46737,2025-10-21 08:11:00,Jaket Denim,381000,2,0.0,Surabaya,Kartu Kredit,11000,Completed,762000.0,October,Tuesday,8
ORD-2025-46738,2025-10-21 10:16:55,Celana Pendek,114000,2,0.0,Palembang,E-Wallet,16500,Completed,228000.0,October,Tuesday,10
ORD-2025-46739,2025-10-21 10:28:50,Kaos Polos,139000,1,0.0,Tangerang Selatan,COD,13500,Completed,139000.0,October,Tuesday,10
ORD-2025-46740,2025-10-21 10:38:16,Kaos Polos,120000,3,35000.0,Tangerang,Transfer Bank,11500,Completed,325000.0,October,Tuesday,10
ORD-2025-46741,2025-10-21 10:44:56,Rok Mini,91000,3,0.0,Surabaya,E-Wallet,13500,Completed,273000.0,October,Tuesday,10
ORD-2025-46742,2025-10-21 11:07:58,Tank Top,78000,1,4000.0,Bandung,E-Wallet,10000,Completed,74000.0,October,Tuesday,11
ORD-2025-46743,2025-10-21 11:17:29,Dress Casual,232000,1,0.0,Jakarta Barat,Transfer Bank,14000,Completed,232000.0,October,Tuesday,11
ORD-2025-46744,2025-10-21 11:55:49,Jaket Denim,285000,1,0.0,Bekasi,E-Wallet,9500,Cancelled,285000.0,October,Tuesday,11
ORD-2025-46745,2025-10-21 11:55:57,Cardigan,188000,1,0.0,Makassar,Kartu Kredit,19500,Completed,188000.0,October,Tuesday,11
ORD-2025-46746,2025-10-21 12:14:12,Kaos Polos,122000,5,77000.0,Yogyakarta,E-Wallet,19000,Completed,533000.0,October,Tuesday,12
ORD-2025-46747,2025-10-21 12:31:47,Blouse,147000,1,14000.0,Bekasi,Kartu Kredit,11500,Completed,133000.0,October,Tuesday,12
ORD-2025-46748,2025-10-21 12:32:57,Kaos Grafis,107000,4,0.0,Tangerang Selatan,Transfer Bank,12500,Completed,428000.0,October,Tuesday,12
ORD-2025-46749,2025-10-21 12:40:50,Kaos Grafis,168000,2,22000.0,Batam,Transfer Bank,23000,Completed,314000.0,October,Tuesday,12
ORD-2025-46750,2025-10-21 12:49:26,Kaos Polos,146000,5,0.0,Batam,Transfer Bank,17500,Completed,730000.0,October,Tuesday,12
ORD-2025-46751,2025-10-21 13:32:39,Kaos Polos,111000,2,0.0,Jakarta Selatan,Transfer Bank,12500,Completed,222000.0,October,Tuesday,13
ORD-2025-46752,2025-10-21 13:38:01,Dress Casual,160000,3,68000.0,Bogor,Transfer Bank,14500,Completed,412000.0,October,Tuesday,13
ORD-2025-46753,2025-10-21 13:49:00,Dress Casual,169000,1,19000.0,Jember,Lainnya,17500,Cancelled,150000.0,October,Tuesday,13
ORD-2025-46754,2025-10-21 15:42:12,Kemeja Casual,216000,1,0.0,Bandung,COD,12500,Completed,216000.0,October,Tuesday,15
ORD-2025-46755,2025-10-21 16:01:28,Jaket Hoodie,300000,2,0.0,Bekasi,Transfer Bank,13500,Completed,600000.0,October,Tuesday,16
ORD-2025-46756,2025-10-21 17:01:21,Tank Top,78000,4,0.0,Bandar Lampung,Transfer Bank,17000,Completed,312000.0,October,Tuesday,17
ORD-2025-46757,2025-10-21 18:21:16,Jaket Windbreaker,420000,1,60000.0,Tangerang,E-Wallet,9500,Completed,360000.0,October,Tuesday,18
ORD-2025-46758,2025-10-21 18:29:40,Tank Top,60000,2,0.0,Semarang,COD,14500,Completed,120000.0,October,Tuesday,18
ORD-2025-46759,2025-10-21 18:32:13,Jaket Hoodie,330000,2,62000.0,Makassar,E-Wallet,25000,Cancelled,598000.0,October,Tuesday,18
ORD-2025-46760,2025-10-21 19:02:49,Polo Shirt,156000,3,44000.0,Purwokerto,COD,20500,Completed,424000.0,October,Tuesday,19
ORD-2025-46761,2025-10-21 19:13:33,Kemeja Casual,206000,1,26000.0,Bogor,E-Wallet,9000,Completed,180000.0,October,Tuesday,19
ORD-2025-46762,2025-10-21 19:19:25,Rok Mini,158000,4,78000.0,Jakarta Timur,E-Wallet,10500,Completed,554000.0,October,Tuesday,19
ORD-2025-46763,2025-10-21 19:39:14,Kaos Grafis,138000,1,0.0,Tangerang,E-Wallet,11000,Returned,138000.0,October,Tuesday,19
ORD-2025-46764,2025-10-21 19:39:37,Tank Top,94000,1,0.0,Banjarmasin,E-Wallet,35000,Completed,94000.0,October,Tuesday,19
ORD-2025-46765,2025-10-21 20:09:50,Dress Casual,313000,1,0.0,Solo,E-Wallet,20000,Completed,313000.0,October,Tuesday,20
ORD-2025-46766,2025-10-21 20:21:19,Tank Top,122000,2,24000.0,Pontianak,COD,42500,Completed,220000.0,October,Tuesday,20
ORD-2025-46767,2025-10-21 20:30:30,Celana Pendek,114000,2,31000.0,Jakarta Selatan,E-Wallet,14000,Cancelled,197000.0,October,Tuesday,20
ORD-2025-46768,2025-10-21 20:31:52,Dress Casual,165000,4,0.0,Yogyakarta,Kartu Kredit,22000,Completed,660000.0,October,Tuesday,20
ORD-2025-46769,2025-10-21 21:04:40,Jaket Hoodie,225000,1,0.0,Jakarta Selatan,E-Wallet,14000,Completed,225000.0,October,Tuesday,21
ORD-2025-46770,2025-10-21 21:35:58,Kemeja Formal,378000,1,27000.0,Padang,Transfer Bank,16500,Completed,351000.0,October,Tuesday,21
ORD-2025-46771,2025-10-21 21:37:06,Kaos Polos,148000,1,0.0,Jakarta Selatan,E-Wallet,11500,Completed,148000.0,October,Tuesday,21
ORD-2025-46772,2025-10-21 21:41:47,Dress Casual,316000,4,0.0,Yogyakarta,E-Wallet,21000,Completed,1264000.0,October,Tuesday,21
ORD-2025-46773,2025-10-21 21:47:32,Dress Casual,205000,1,0.0,Palembang,E-Wallet,21500,Completed,205000.0,October,Tuesday,21
ORD-2025-46774,2025-10-21 22:14:32,Celana Chino,196000,5,0.0,Ambon,COD,54500,Completed,980000.0,October,Tuesday,22
ORD-2025-46775,2025-10-21 22:20:47,Celana Jeans,212000,4,0.0,Jakarta Utara,Kartu Kredit,13500,Completed,848000.0,October,Tuesday,22
ORD-2025-46776,2025-10-21 22:34:58,Jaket Hoodie,305000,4,159000.0,Jakarta Utara,E-Wallet,14500,Completed,1061000.0,October,Tuesday,22
ORD-2025-46777,2025-10-21 23:03:32,Blouse,118000,2,0.0,Yogyakarta,Kartu Kredit,22000,Completed,236000.0,October,Tuesday,23
ORD-2025-46778,2025-10-21 23:26:45,Tank Top,100000,5,0.0,Jakarta Pusat,E-Wallet,9500,Completed,500000.0,October,Tuesday,23
ORD-2025-46779,2025-10-22 00:36:23,Dress Formal,365000,1,0.0,Bogor,Transfer Bank,11000,Completed,365000.0,October,Wednesday,0
ORD-2025-46780,2025-10-22 01:57:24,Kemeja Casual,112000,1,0.0,Jakarta Pusat,E-Wallet,13500,Completed,112000.0,October,Wednesday,1
ORD-2025-46781,2025-10-22 06:01:58,Jaket Hoodie,240000,3,59000.0,Purwokerto,Kartu Kredit,20500,Completed,661000.0,October,Wednesday,6
ORD-2025-46782,2025-10-22 07:30:45,Dress Casual,313000,2,42000.0,Surabaya,E-Wallet,9000,Completed,584000.0,October,Wednesday,7
ORD-2025-46783,2025-10-22 07:34:21,Celana Pendek,89000,3,0.0,Surabaya,E-Wallet,14000,Cancelled,267000.0,October,Wednesday,7
ORD-2025-46784,2025-10-22 09:07:34,Tank Top,111000,3,0.0,Yogyakarta,COD,19000,Completed,333000.0,October,Wednesday,9
ORD-2025-46785,2025-10-22 09:07:57,Cardigan,268000,2,39000.0,Banjarmasin,Transfer Bank,34000,Completed,497000.0,October,Wednesday,9
ORD-2025-46786,2025-10-22 10:56:17,Outer,470000,3,85000.0,Yogyakarta,Transfer Bank,19000,Cancelled,1325000.0,October,Wednesday,10
ORD-2025-46787,2025-10-22 11:02:46,Jaket Denim,465000,5,228000.0,Jakarta Selatan,Kartu Kredit,13500,Completed,2097000.0,October,Wednesday,11
ORD-2025-46788,2025-10-22 11:08:33,Jaket Hoodie,348000,2,0.0,Jakarta Timur,E-Wallet,11000,Completed,696000.0,October,Wednesday,11
ORD-2025-46789,2025-10-22 11:09:28,Sweater,281000,2,0.0,Purwokerto,COD,19500,Completed,562000.0,October,Wednesday,11
ORD-2025-46790,2025-10-22 11:29:25,Kaos Polos,137000,1,0.0,Pontianak,E-Wallet,43000,Completed,137000.0,October,Wednesday,11
ORD-2025-46791,2025-10-22 11:56:05,Kemeja Casual,159000,1,16000.0,Bandung,COD,12000,Completed,143000.0,October,Wednesday,11
ORD-2025-46792,2025-10-22 12:17:46,Cardigan,267000,1,0.0,Tangerang Selatan,Transfer Bank,13500,Returned,267000.0,October,Wednesday,12
ORD-2025-46793,2025-10-22 12:22:59,Outer,473000,1,37000.0,Yogyakarta,E-Wallet,25000,Completed,436000.0,October,Wednesday,12
ORD-2025-46794,2025-10-22 12:28:39,Blouse,207000,5,0.0,Yogyakarta,Transfer Bank,16500,Completed,1035000.0,October,Wednesday,12
ORD-2025-46795,2025-10-22 12:29:31,Dress Casual,192000,1,0.0,Jakarta Selatan,Transfer Bank,14000,Completed,192000.0,October,Wednesday,12
ORD-2025-46796,2025-10-22 12:48:58,Celana Pendek,102000,5,0.0,Makassar,Kartu Kredit,15000,Completed,510000.0,October,Wednesday,12
ORD-2025-46797,2025-10-22 13:17:48,Celana Jeans,368000,1,0.0,Jakarta Selatan,COD,9000,Completed,368000.0,October,Wednesday,13
ORD-2025-46798,2025-10-22 13:25:50,Dress Formal,300000,3,0.0,Bandung,COD,9500,Completed,900000.0,October,Wednesday,13
ORD-2025-46799,2025-10-22 13:30:13,Jaket Hoodie,251000,2,0.0,Pontianak,Kartu Kredit,44500,Completed,502000.0,October,Wednesday,13
ORD-2025-46800,2025-10-22 13:43:00,Cardigan,271000,1,0.0,Tangerang,Transfer Bank,10500,Completed,271000.0,October,Wednesday,13
ORD-2025-46801,2025-10-22 15:30:15,Blouse,145000,1,8000.0,Tangerang Selatan,COD,11000,Returned,137000.0,October,Wednesday,15
ORD-2025-46802,2025-10-22 16:38:03,Kaos Grafis,166000,5,114000.0,Jember,Transfer Bank,24500,Completed,716000.0,October,Wednesday,16
ORD-2025-46803,2025-10-22 17:11:40,Dress Formal,387000,2,0.0,Jakarta Timur,COD,13000,Completed,774000.0,October,Wednesday,17
ORD-2025-46804,2025-10-22 19:01:19,Celana Jeans,266000,3,0.0,Bekasi,Kartu Kredit,14000,Completed,798000.0,October,Wednesday,19
ORD-2025-46805,2025-10-22 19:08:01,Rok Mini,95000,4,0.0,Cirebon,COD,17500,Completed,380000.0,October,Wednesday,19
ORD-2025-46806,2025-10-22 19:15:09,Kemeja Formal,269000,1,0.0,Jakarta Selatan,Transfer Bank,13000,Completed,269000.0,October,Wednesday,19
ORD-2025-46807,2025-10-22 19:27:30,Jaket Denim,368000,3,82000.0,Bandung,Transfer Bank,12000,Completed,1022000.0,October,Wednesday,19
ORD-2025-46808,2025-10-22 19:37:36,Dress Casual,266000,2,70000.0,Depok,Kartu Kredit,10500,Completed,462000.0,October,Wednesday,19
ORD-2025-46809,2025-10-22 19:43:09,Kaos Polos,148000,1,20000.0,Bekasi,Transfer Bank,10500,Completed,128000.0,October,Wednesday,19
ORD-2025-46810,2025-10-22 19:58:00,Kemeja Formal,312000,2,78000.0,Depok,Transfer Bank,11000,Completed,546000.0,October,Wednesday,19
ORD-2025-46811,2025-10-22 20:01:31,Dress Casual,130000,4,0.0,Jakarta Selatan,COD,12500,Cancelled,520000.0,October,Wednesday,20
ORD-2025-46812,2025-10-22 20:03:03,Blouse,229000,2,0.0,Batam,E-Wallet,15000,Completed,458000.0,October,Wednesday,20
ORD-2025-46813,2025-10-22 20:04:16,Blouse,156000,1,0.0,Surabaya,COD,9000,Completed,156000.0,October,Wednesday,20
ORD-2025-46814,2025-10-22 20:27:25,Kaos Polos,60000,2,15000.0,Depok,Kartu Kredit,10000,Completed,105000.0,October,Wednesday,20
ORD-2025-46815,2025-10-22 20:32:24,Dress Casual,246000,2,44000.0,Bekasi,Kartu Kredit,14000,Completed,448000.0,October,Wednesday,20
ORD-2025-46816,2025-10-22 21:03:22,Kemeja Formal,389000,1,0.0,Medan,Transfer Bank,16500,Completed,389000.0,October,Wednesday,21
ORD-2025-46817,2025-10-22 21:04:06,Celana Chino,137000,2,28000.0,Jakarta Utara,E-Wallet,14000,Completed,246000.0,October,Wednesday,21
ORD-2025-46818,2025-10-22 21:17:05,Kemeja Formal,328000,2,0.0,Jakarta Utara,Transfer Bank,12500,Completed,656000.0,October,Wednesday,21
ORD-2025-46819,2025-10-22 21:22:59,Jaket Hoodie,180000,1,0.0,Bandung,COD,15000,Completed,180000.0,October,Wednesday,21
ORD-2025-46820,2025-10-22 22:08:10,Rok Mini,139000,5,0.0,Jakarta Selatan,E-Wallet,9000,Completed,695000.0,October,Wednesday,22
ORD-2025-46821,2025-10-22 22:51:50,Rok Midi,113000,1,9000.0,Kupang,COD,65500,Cancelled,104000.0,October,Wednesday,22
ORD-2025-46822,2025-10-22 23:02:20,Jaket Hoodie,274000,3,0.0,Sukabumi,Transfer Bank,24000,Completed,822000.0,October,Wednesday,23
ORD-2025-46823,2025-10-23 00:56:46,Dress Casual,268000,4,0.0,Tangerang Selatan,Transfer Bank,12000,Completed,1072000.0,October,Thursday,0
ORD-2025-46824,2025-10-23 02:36:08,Jaket Denim,407000,1,0.0,Jayapura,Transfer Bank,58000,Completed,407000.0,October,Thursday,2
ORD-2025-46825,2025-10-23 06:08:54,Dress Formal,334000,1,0.0,Jakarta Selatan,Transfer Bank,9500,Completed,334000.0,October,Thursday,6
ORD-2025-46826,2025-10-23 06:23:46,Jaket Hoodie,241000,1,0.0,Manado,Transfer Bank,29000,Completed,241000.0,October,Thursday,6
ORD-2025-46827,2025-10-23 06:29:18,Outer,454000,3,0.0,Balikpapan,E-Wallet,43000,Completed,1362000.0,October,Thursday,6
ORD-2025-46828,2025-10-23 06:48:08,Tank Top,120000,2,0.0,Depok,COD,9000,Completed,240000.0,October,Thursday,6
ORD-2025-46829,2025-10-23 07:26:22,Rok Mini,106000,2,27000.0,Jakarta Barat,E-Wallet,12000,Completed,185000.0,October,Thursday,7
ORD-2025-46830,2025-10-23 09:13:59,Tank Top,90000,2,0.0,Jakarta Selatan,Transfer Bank,9000,Completed,180000.0,October,Thursday,9
ORD-2025-46831,2025-10-23 09:28:32,Dress Formal,237000,2,0.0,Tangerang Selatan,E-Wallet,14000,Completed,474000.0,October,Thursday,9
ORD-2025-46832,2025-10-23 09:29:14,Kemeja Casual,225000,1,0.0,Banjarmasin,E-Wallet,26000,Returned,225000.0,October,Thursday,9
ORD-2025-46833,2025-10-23 09:35:28,Dress Casual,204000,3,0.0,Sukabumi,Transfer Bank,17500,Completed,612000.0,October,Thursday,9
ORD-2025-46834,2025-10-23 10:26:32,Dress Formal,423000,1,22000.0,Jakarta Utara,COD,9000,Completed,401000.0,October,Thursday,10
ORD-2025-46835,2025-10-23 11:20:14,Kemeja Casual,187000,2,0.0,Jakarta Selatan,Transfer Bank,10500,Completed,374000.0,October,Thursday,11
ORD-2025-46836,2025-10-23 11:34:10,Dress Casual,222000,1,23000.0,Pekanbaru,Transfer Bank,20500,Cancelled,199000.0,October,Thursday,11
ORD-2025-46837,2025-10-23 11:38:26,Polo Shirt,128000,1,0.0,Jakarta Pusat,Lainnya,9000,Completed,128000.0,October,Thursday,11
ORD-2025-46838,2025-10-23 12:25:08,Sweater,187000,2,0.0,Surabaya,Transfer Bank,14500,Completed,374000.0,October,Thursday,12
ORD-2025-46839,2025-10-23 12:32:13,Jaket Hoodie,0,1,0.0,Semarang,Kartu Kredit,12500,Completed,0.0,October,Thursday,12
ORD-2025-46840,2025-10-23 13:32:05,Jaket Windbreaker,247000,3,0.0,Jakarta Barat,Transfer Bank,11000,Completed,741000.0,October,Thursday,13
ORD-2025-46841,2025-10-23 13:41:16,Jaket Hoodie,293000,1,0.0,Purwokerto,COD,22000,Completed,293000.0,October,Thursday,13
ORD-2025-46842,2025-10-23 13:51:53,Tank Top,105000,4,0.0,Semarang,COD,11500,Completed,420000.0,October,Thursday,13
ORD-2025-46843,2025-10-23 13:52:37,Celana Jeans,307000,1,0.0,Bandung,E-Wallet,12500,Completed,307000.0,October,Thursday,13
ORD-2025-46844,2025-10-23 13:57:22,Dress Casual,227000,3,57000.0,Jakarta Timur,COD,14500,Completed,624000.0,October,Thursday,13
ORD-2025-46845,2025-10-23 14:25:29,Rok Mini,134000,2,0.0,Jakarta Timur,E-Wallet,11500,Completed,268000.0,October,Thursday,14
ORD-2025-46846,2025-10-23 14:37:28,Kaos Polos,94000,2,17000.0,Yogyakarta,Kartu Kredit,17500,Completed,171000.0,October,Thursday,14
ORD-2025-46847,2025-10-23 15:16:27,Dress Casual,254000,2,59000.0,Bandar Lampung,E-Wallet,16000,Completed,449000.0,October,Thursday,15
ORD-2025-46848,2025-10-23 16:05:38,Dress Formal,344000,1,40000.0,Jakarta Selatan,COD,11000,Completed,304000.0,October,Thursday,16
ORD-2025-46849,2025-10-23 16:52:23,Dress Formal,375000,2,0.0,Surabaya,E-Wallet,11000,Completed,750000.0,October,Thursday,16
ORD-2025-46850,2025-10-23 19:06:57,Jaket Denim,201000,3,87000.0,Jakarta Selatan,E-Wallet,13000,Completed,516000.0,October,Thursday,19
ORD-2025-46851,2025-10-23 19:13:10,Tank Top,83000,1,12000.0,Banjarmasin,COD,34500,Completed,71000.0,October,Thursday,19
ORD-2025-46852,2025-10-23 19:16:32,Dress Casual,266000,3,65000.0,Sukabumi,Lainnya,24500,Completed,733000.0,October,Thursday,19
ORD-2025-46853,2025-10-23 19:17:36,Sweater,239000,3,0.0,Jakarta Utara,Kartu Kredit,15000,Completed,717000.0,October,Thursday,19
ORD-2025-46854,2025-10-23 19:38:53,Rok Mini,107000,4,0.0,Padang,E-Wallet,21000,Completed,428000.0,October,Thursday,19
ORD-2025-46855,2025-10-23 20:20:18,Celana Chino,242000,4,0.0,Jakarta Barat,E-Wallet,12000,Completed,968000.0,October,Thursday,20
ORD-2025-46856,2025-10-23 20:33:57,Kemeja Casual,291000,1,0.0,Surabaya,E-Wallet,14500,Returned,291000.0,October,Thursday,20
ORD-2025-46857,2025-10-23 20:33:57,Dress Casual,206000,1,0.0,Jayapura,E-Wallet,50000,Completed,206000.0,October,Thursday,20
ORD-2025-46858,2025-10-23 20:40:30,Jaket Windbreaker,345000,4,0.0,Denpasar,E-Wallet,18000,Cancelled,1380000.0,October,Thursday,20
ORD-2025-46859,2025-10-23 20:44:24,Celana Jeans,228000,3,0.0,Pekanbaru,Lainnya,16000,Completed,684000.0,October,Thursday,20
ORD-2025-46860,2025-10-23 21:04:48,Dress Formal,424000,1,0.0,Jakarta Timur,COD,11500,Completed,424000.0,October,Thursday,21
ORD-2025-46861,2025-10-23 21:10:02,Cardigan,152000,3,0.0,Tangerang,E-Wallet,14000,Completed,456000.0,October,Thursday,21
ORD-2025-46862,2025-10-23 21:26:22,Celana Jeans,289000,1,25000.0,Tangerang,E-Wallet,14000,Completed,264000.0,October,Thursday,21
ORD-2025-46863,2025-10-23 21:28:42,Celana Jeans,270000,2,0.0,Makassar,E-Wallet,21500,Completed,540000.0,October,Thursday,21
ORD-2025-46864,2025-10-23 21:32:01,Polo Shirt,179000,2,0.0,Jakarta Utara,Transfer Bank,10000,Completed,358000.0,October,Thursday,21
ORD-2025-46865,2025-10-23 21:40:40,Blouse,115000,5,0.0,Depok,E-Wallet,10000,Completed,575000.0,October,Thursday,21
ORD-2025-46866,2025-10-23 22:12:23,Polo Shirt,127000,1,0.0,Banjarmasin,E-Wallet,29000,Completed,127000.0,October,Thursday,22
ORD-2025-46867,2025-10-23 22:44:36,Cardigan,248000,1,25000.0,Bogor,E-Wallet,12000,Completed,223000.0,October,Thursday,22
ORD-2025-46868,2025-10-23 23:22:38,Sweater,251000,2,43000.0,Balikpapan,E-Wallet,44000,Completed,459000.0,October,Thursday,23
ORD-2025-46869,2025-10-23 23:51:54,Kemeja Casual,140000,1,16000.0,Jakarta Timur,E-Wallet,14000,Completed,124000.0,October,Thursday,23
ORD-2025-46870,2025-10-24 00:49:07,Dress Casual,144000,5,0.0,Sukabumi,COD,18500,Completed,720000.0,October,Friday,0
ORD-2025-46871,2025-10-24 04:33:42,Celana Chino,152000,1,11000.0,Batam,Kartu Kredit,20000,Completed,141000.0,October,Friday,4
ORD-2025-46872,2025-10-24 05:30:48,Sweater,208000,2,62000.0,Batam,E-Wallet,15500,Completed,354000.0,October,Friday,5
ORD-2025-46873,2025-10-24 06:35:25,Celana Jeans,360000,2,37000.0,Sukabumi,E-Wallet,21000,Completed,683000.0,October,Friday,6
ORD-2025-46874,2025-10-24 07:52:30,Jaket Denim,377000,1,35000.0,Solo,Transfer Bank,24000,Completed,342000.0,October,Friday,7
ORD-2025-46875,2025-10-24 08:19:49,Outer,405000,1,43000.0,Yogyakarta,COD,23000,Completed,362000.0,October,Friday,8
ORD-2025-46876,2025-10-24 08:59:26,Celana Chino,262000,3,0.0,Semarang,Transfer Bank,14000,Completed,786000.0,October,Friday,8
ORD-2025-46877,2025-10-24 09:03:39,Tank Top,59000,4,17000.0,Pontianak,E-Wallet,35000,Completed,219000.0,October,Friday,9
ORD-2025-46878,2025-10-24 10:42:06,Kemeja Casual,169000,1,23000.0,Bekasi,E-Wallet,12500,Completed,146000.0,October,Friday,10
ORD-2025-46879,2025-10-24 11:13:18,Rok Midi,104000,3,42000.0,Bogor,E-Wallet,9000,Completed,270000.0,October,Friday,11
ORD-2025-46880,2025-10-24 11:19:31,Jaket Denim,403000,4,138000.0,Purwokerto,Transfer Bank,20500,Completed,1474000.0,October,Friday,11
ORD-2025-46881,2025-10-24 11:28:35,Outer,442000,5,138000.0,Tangerang,COD,9000,Returned,2072000.0,October,Friday,11
ORD-2025-46882,2025-10-24 11:49:42,Sweater,244000,2,64000.0,Jember,Transfer Bank,16000,Completed,424000.0,October,Friday,11
ORD-2025-46883,2025-10-24 12:10:01,Kemeja Formal,204000,2,58000.0,Medan,Transfer Bank,16500,Completed,350000.0,October,Friday,12
ORD-2025-46884,2025-10-24 12:11:10,Rok Mini,123000,3,0.0,Tasikmalaya,Transfer Bank,17000,Completed,369000.0,October,Friday,12
ORD-2025-46885,2025-10-24 12:41:17,Dress Casual,269000,2,0.0,Surabaya,E-Wallet,14000,Completed,538000.0,October,Friday,12
ORD-2025-46886,2025-10-24 12:42:07,Jaket Hoodie,238000,3,105000.0,Purwokerto,E-Wallet,25000,Completed,609000.0,October,Friday,12
ORD-2025-46887,2025-10-24 12:44:20,Kemeja Formal,306000,4,0.0,Jakarta Selatan,E-Wallet,13500,Completed,1224000.0,October,Friday,12
